3:3 20.822890608657644
3:3 13.319707626683861
3:4 6.656587435043255
2:4 21.11004619400825
3:4 3.9439875087783713
3:3 18.169426339357504
2:3 16.52972867310995
1:3 30.014398298748546
2:3 15.305495418688194
2:4 16.691508321500542
3:4 7.492431095747381
4:4 5.333822446444243
4:4 29.478122043686337
4:4 13.878476925567535
3:4 6.576769115604554
3:4 4.252602914086027
3:3 15.372742400066517
3:2 40.06090231953582
4:2 6.29530714330059
3:2 40.820974537464096
4:2 5.113052436572134
4:2 4.709799726710714
4:1 13.617751200791673
3:1 29.96162120021375
3:1 5.455675177063337
3:1 5.495349539019379
2:1 46.3688800413199
3:1 4.3627595238521035
2:1 37.13417586815182
2:1 33.939857679099354
2:1 31.974931243981963
3:1 5.522911748140293
3:2 16.93834291310188
3:2 27.602650799854956
3:1 4.089888824453055
4:1 6.210855680726026
4:1 9.707635186124298
4:1 17.14679276577893
4:1 10.871655558825317
4:2 4.785449279997342
4:2 13.302618669141463
4:1 18.713282831296297
4:1 14.634269381569744
4:1 11.710742746654322
4:1 20.882474286599766
3:1 5.329126363517489
3:2 44.86357154955047
3:3 20.993273272149555
3:3 28.184052264740423
3:4 5.795977657725724
2:4 12.901641129979302
2:3 16.239464689311667
2:4 23.487823230632685
2:4 16.54727922404267
2:3 18.47377013196144
2:4 18.11118226049299
2:4 13.583909053173489
2:4 21.487039238397873
2:4 19.363588270788796
2:4 10.824844233876513
2:4 24.338538764146087
3:4 18.726691371593873
4:4 12.59566914290724
3:4 25.71828675408087
3:4 5.405897845261573
4:4 15.095623720853073
3:4 4.031248656827428
4:4 16.687839139172382
3:4 5.249606852925448
3:4 3.7813833341473133
2:4 25.45555457020598
2:4 22.079220837910245
2:4 39.350724614911904
2:4 18.774669380049602
2:3 13.671311251116613
3:3 17.77166630666489
2:3 10.284172477414339
3:3 27.004925809002586
3:3 19.020833380286902
3:2 29.89784838498365
3:2 28.388985502979324
3:2 45.962625943882614
4:2 4.608092110249906
4:2 3.5094558774980222
4:2 3.244982779470636
4:2 5.385033471621314
4:1 13.817153541237236
4:1 14.184222822967369
4:2 6.150626413368217
4:2 3.5287024684362107
4:2 2.981733170739694
4:2 4.768008793869752
4:2 4.263991221702809
4:1 18.799744643961702
3:1 4.19987962391642
2:1 45.54310700746047
2:1 39.10258042018174
2:1 38.37242532216363
3:1 4.967511986006959
3:2 29.493051007737286
3:2 38.95793638379935
4:2 4.48242842146108
4:2 4.110964511037368
4:2 2.1743913726602355
4:2 3.5415107715727485
4:1 13.259739119773467
4:1 11.99356563796478
4:1 5.099364590126934
4:2 5.772785669350579
4:2 3.3886414464030032
4:2 5.699679662952008
4:1 15.465967409554798
4:2 4.772616715697992
4:1 18.608699962565613
4:1 12.290019055514268
4:1 18.369469182917765
3:1 5.190036233350831
3:2 41.85328810939792
4:2 4.729072209185227
4:2 4.47917728907528
4:2 4.695714422480756
4:2 5.777743681077645
4:1 15.531082593312341
3:1 4.088240890348307
2:1 39.47950815185523
2:1 33.615991279732896
2:1 23.119755997314115
2:1 31.93425569560497
2:1 34.8952196247999
2:1 28.393904690800454
3:1 4.707100373867396
2:1 37.312837461484854
3:1 5.678947042637816
3:2 54.23428064030639
3:3 17.191181025726273
3:2 4.057405681934144
3:1 14.779525975565841
2:1 24.744068587971334
2:1 41.17869344213381
2:1 30.774076820528208
3:1 5.862614967695784
4:1 17.208322403992785
4:1 12.399677221233333
3:1 6.341774729254517
3:1 15.70796470455603
4:1 14.615180375229578
4:2 4.956528860902297
3:2 44.42312553695942
3:2 34.88874311742969
3:2 16.91063450736305
4:2 6.477481702778832
3:2 42.497137159409675
3:3 16.81194198740303
3:2 47.47403511754213
4:2 4.898436624564506
4:2 5.223166007046207
3:2 27.94458293141612
4:2 7.385288789649987
3:2 33.39200580545642
4:2 3.9183488672390876
4:1 9.47153847501523
4:1 18.095437454878063
4:2 5.045307722898806
4:2 5.221037465037905
4:2 5.030951197537939
4:2 6.093431923127375
4:1 15.226924638152887
4:1 12.797560579692691
4:2 5.945384149089215
4:2 4.1284485126280295
4:2 5.8218469442692005
4:2 5.893898581647642
4:2 4.618014890497258
4:2 4.7161927426291665
3:2 40.9619444561422
3:2 31.874748059377545
4:2 4.471066254814247
4:1 7.754208689251484
4:1 13.37434108696911
4:2 4.136071486525464
4:2 5.430884063316516
4:1 13.601160707945676
4:1 13.670157350241485
4:2 39.32427907943903
4:1 18.253897931848197
3:1 4.679816322488835
3:1 5.936536067625298
4:1 13.754275017059912
4:2 5.360533447607389
4:1 4.175382536635346
3:1 5.089651522830567
3:1 4.572569962640568
4:1 16.694824774186408
3:1 16.975474497965248
4:1 20.91513489528991
4:1 15.103865834528534
4:1 19.286331881536416
4:1 19.275458552146592
4:1 16.999439858026555
4:2 5.055599716626544
.
1:3 45.637180024725225
2:3 14.304727408368088
3:3 29.291885866119166
2:3 15.49739766201945
2:3 13.474763410546352
2:4 16.44434289926234
2:4 20.88713363315821
2:4 16.421986558804836
2:3 16.364747586291557
3:3 27.572314754017512
3:2 34.01471908762118
3:1 4.17144977208318
3:1 4.924431173608468
3:1 5.7967729676203295
3:1 5.589938548371128
4:1 16.786896635535772
3:1 6.5686066229914575
2:1 29.541959014691443
2:1 39.56357252557409
2:1 31.928049406765993
2:1 36.37168103691079
2:1 43.01265427980913
2:1 41.531585621794406
2:1 35.37499112347055
3:1 3.6022555129421603
3:1 5.989595514492025
3:1 6.932112149569305
4:1 16.83743309788722
4:1 14.3292054094533
4:1 11.07051046092968
4:2 4.228519316688018
3:2 46.690806974619164
3:1 3.5216877140218785
3:2 31.394391705715062
4:2 4.344182827887676
4:2 5.065031383564836
4:1 17.83420114110121
4:1 9.49357904572096
4:2 5.499175222101113
4:2 4.219185038084888
4:2 5.2129136992258385
4:2 4.937064159701764
4:1 16.354100043310893
3:1 5.524704534011441
3:1 6.443319852283088
3:1 4.018231060586858
4:1 12.288777423588892
3:1 4.324377958850576
3:2 55.99194284120208
3:3 22.333513138304415
3:2 38.580177305958216
3:2 25.97687685262335
4:2 4.859382868993759
4:1 20.043069696420424
4:1 15.040443548821933
3:1 6.000048908180528
3:2 21.166608795230218
3:2 32.18972921149218
3:1 4.539781750947062
2:1 47.15077069855557
3:1 40.39818809694088
2:1 29.95140532701152
2:1 43.58438337928618
2:1 34.12486683894139
2:1 27.675817389579134
2:1 40.86550959199312
2:1 34.951368903121185
3:1 12.641223552421899
3:2 39.46193885018518
3:1 6.081327559014045
3:2 37.82710470473826
3:2 33.00425612053988
3:3 15.593036400498338
2:3 23.82172786632877
2:3 32.2243762756068
2:4 17.55606714525334
2:3 16.684641643179706
3:3 21.826669078266665
3:2 24.862519382890028
3:1 3.830328365442192
4:1 10.379458045341153
3:1 5.589513946741567
4:1 16.385473366791093
4:1 10.096120220630112
4:1 18.82186345483845
4:1 18.914298748140112
4:1 5.634482949867553
4:2 3.6983194314805092
4:2 5.685131554027503
3:2 36.164822290169035
4:2 4.757155019356924
4:2 4.1881350382397455
4:1 20.815468423461283
4:1 16.274249730953944
4:1 16.596392802298574
4:2 5.213847143589335
4:2 19.25879549591231
3:2 37.85585776658243
3:1 5.725105569175593
4:1 10.254945682175995
3:1 4.578472033297606
4:1 14.505777023459533
4:1 17.520781882849484
4:1 12.796178195503607
3:1 5.1488578538945635
3:2 38.87109727751835
3:2 43.7070142233063
4:2 4.424346438247542
3:2 33.25171699835925
3:1 5.123023069756717
3:1 4.810148835405367
3:2 44.53877716705563
3:3 12.164172460981863
3:3 20.708356866900484
3:4 4.123573719541787
2:4 11.041437452503898
2:4 26.85198083572485
2:3 34.739948344635636
1:3 34.06505659497857
2:3 17.651380660515755
2:3 19.09467061303375
1:3 42.3655471459243
1:2 19.691276996733613
1:3 34.5985940353372
1:3 16.524626035483568
2:3 12.620998454642734
2:3 16.70246012925654
2:3 13.659327501522833
2:3 13.083849368440147
2:3 16.502841090907268
2:3 16.73221592819227
2:4 17.527339927008654
3:4 5.5260826487976376
4:4 20.110241492574183
3:4 5.972388615189713
3:3 23.67382843248295
3:4 13.102574449689127
2:4 10.561154441593775
2:3 18.651084797890118
3:3 19.148331115771754
2:3 10.52153855257199
3:3 25.490476916555917
3:4 5.384002821786751
2:4 14.704632324199782
2:4 23.474702356110384
2:3 16.84351310390501
2:3 10.361906858499562
2:3 14.32466257736614
3:3 24.51658546351377
3:2 31.87841618138414
4:2 5.382074463356375
4:2 4.595210753430333
4:2 5.135042485293145
3:2 33.349686099813596
3:2 32.40001917979021
4:2 4.425358266380205
4:2 4.184985984094229
4:2 2.7220448552331096
4:2 14.994176168866783
4:2 5.064303553892845
4:2 33.28114208647526
4:2 5.170440181002275
3:2 5.845264123568478
4:2 3.763657134157036
4:2 5.723917251915846
4:1 16.850620867253607
3:1 4.174919056230431
3:2 26.785958403793046
3:1 5.181842062095357
3:2 51.592631730527586
4:2 5.063199329274663
4:2 5.709904781396864
4:1 18.831080832022792
3:1 5.345146831947983
3:2 28.982123530956358
4:2 3.3253056426445773
4:1 14.742218504273653
4:1 11.873728051179713
4:1 17.779796893083027
3:1 2.6379695727987733
3:2 30.019524070641914
4:2 16.27146448984127
4:1 13.836298759909843
4:1 17.19354801150498
4:2 5.772564828780139
4:1 21.754511314181585
4:1 14.302439980548542
4:2 4.142468038144572
4:2 3.998688614234905
4:1 12.55452047421795
4:2 5.722387601445275
4:1 19.905330030907994
4:1 16.826639226699264
4:1 17.336388636265568
4:2 5.93275381841439
4:2 3.9210124650539724
4:1 16.501371971896198
3:1 4.644865355402256
3:1 4.7401315562740445
3:2 35.955385734570534
.
2:1 14.256187209423302
2:1 27.463330434542893
2:1 31.825889315010166
2:1 27.940556442684674
2:1 24.977565285902344
2:1 15.06101176112401
2:1 39.974148238350736
3:1 5.28582253512789
2:1 37.27067025531805
2:1 31.71298481265057
3:1 2.7577400914054877
4:1 14.937966613460414
3:1 3.5273284498021287
3:2 29.49210920445646
3:2 9.265894977390527
3:3 25.577084796824316
3:2 38.52125987981016
3:2 36.91547669621028
3:3 31.128222150877654
3:4 5.54928988670129
4:4 18.63762112735263
3:4 4.9866912883760035
2:4 10.752223498400504
2:4 24.388208545751212
3:4 7.444218024727033
3:4 4.0178066089770015
2:4 22.41433051894357
2:4 18.03114804500062
3:4 16.9762032722743
3:3 18.992183278217684
3:4 3.4780093165355073
3:4 6.185339863308275
3:4 4.1500692172561475
2:4 28.12788497051307
2:4 12.737486604928486
3:4 7.24437406739797
4:4 14.040413639948142
3:4 4.591482639400252
3:3 11.073583755356093
3:4 3.4375868091732404
3:4 6.128320742444311
3:4 6.861847478976691
4:4 15.872713437914287
4:4 16.101293646050525
4:4 14.886739504982424
4:4 15.113918176196107
3:4 4.90182122246871
4:4 16.24474772909062
4:4 17.178480350215704
4:4 16.560401871483105
4:4 15.89882850158918
3:4 5.719962681947097
4:4 14.842507604410535
4:4 15.111951829140775
4:4 14.565965444204606
3:4 4.259453017169989
3:3 18.543817334116188
2:3 4.698948292364505
2:4 20.957564501485617
2:3 34.992852200567924
1:3 26.977529233260533
1:3 36.45127029254008
2:3 18.447133141273273
2:4 21.99131299727585
3:4 6.019875971553506
4:4 17.910129305500046
4:4 27.611715027120898
4:4 17.146024768391644
4:4 14.796988665566477
3:4 14.13646703333247
4:4 19.4374251661699
4:4 18.54611863770883
4:4 11.422469785312774
4:4 13.29095766844637
4:4 12.355878995294173
4:4 16.526792096493267
3:4 8.249575960247174
4:4 9.94067760026158
4:4 15.399661635870189
4:4 15.82896483176791
4:4 12.793399258513386
4:4 16.468380758283352
4:4 35.10412947100427
4:4 21.859674459807138
4:4 37.48764562184806
3:4 5.066620718969035
3:4 4.21102838965745
2:4 42.67284585752905
2:4 26.982887963557346
2:3 14.80676531027544
2:3 16.66128532489256
2:3 12.632345362752945
2:4 27.79088754680959
2:3 7.633697246376441
1:3 35.43524468380358
1:3 45.71179987794108
1:3 27.29188776833776
1:2 3.9166853645789828
1:2 22.594957167896773
1:2 29.92727530887398
1:2 21.36475953582483
1:2 16.49482174622518
1:2 24.062858400701316
1:2 19.07287854666261
1:3 36.92571917557405
1:3 28.99020201799793
1:3 42.90741933872451
1:3 22.612929209948796
1:3 40.509671650069976
2:3 12.107193804031994
2:3 14.85018585922919
2:3 12.584351105225844
2:3 17.800702676860126
2:3 18.113314094147427
3:3 23.594386876261133
3:2 30.35522425892311
3:2 32.767346662574596
3:2 25.94664533769003
3:2 25.14615881214994
3:1 6.779242970610138
3:1 5.218082022293676
3:2 39.40964261216277
3:1 4.3086856823963515
3:2 41.19676949448795
4:2 4.5289405099949995
4:2 5.45835445718272
4:1 15.809957663059144
4:2 6.687775216567356
4:2 5.173129731518841
4:1 19.701188597027475
4:1 14.583695881646253
3:1 4.522451885929563
3:2 29.934449548530175
4:2 5.222305902796906
4:2 5.5809343422735225
4:2 4.14980975756019
4:2 5.054144115084826
4:2 5.326904606735607
4:2 30.621926782734505
4:1 14.231807627912003
3:1 3.563806841760445
4:1 8.782568578937061
3:1 4.822927386279378
3:2 29.53779236431059
4:2 31.485640224789574
3:2 44.72037185817612
3:3 16.46787913939705
3:2 35.29243566952996
3:1 4.623660730534673
